seed,family,dataset,train_rel,noise_setting,run_name,run_leaf,beta,lambda_gold,epoch,train_loss,test_loss,loss_gap_test_minus_train
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_compromise_beta09_lg01,brightness_0p75_label_shuffle_0p2_compromise_beta09_lg01,0.9,0.1,6,0.592331204,1.92176293,1.329431726
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_compromise_beta09_lg01,brightness_0p75_label_shuffle_0p2_compromise_beta09_lg01,0.9,0.1,7,0.561150057,1.809846987,1.24869693
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_compromise_beta09_lg01,brightness_0p75_label_shuffle_0p2_compromise_beta09_lg01,0.9,0.1,8,0.5268923976,1.873234176,1.346341778
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,1,0.9083442023,2.423913232,1.51556903
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,2,0.7571786098,2.128475599,1.371296989
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,3,0.6804105792,2.11190797,1.431497391
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,4,0.6274160934,1.973143552,1.345727458
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,5,0.573015606,1.897494968,1.324479362
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,6,0.5351781182,1.883132338,1.347954219
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,7,0.5081869453,1.838886085,1.33069914
42,ggcl,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,hybrid_noise/brightness_label_shuffle/brightness_hybrid_ablation/brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,brightness_0p75_label_shuffle_0p2_label_best_beta095_lg01,0.95,0.1,8,0.4749791483,1.849286768,1.374307619
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,1,1.983426031,2.503985149,0.5205591185
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,2,1.702560332,2.191152794,0.4885924611
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,3,1.560396916,2.141466083,0.5810691667
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,4,1.459986686,2.008547181,0.5485604954
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,5,1.343550825,1.929658327,0.5861075019
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,6,1.268922102,1.863187357,0.594265255
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,7,1.210087577,1.902784974,0.6926973971
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,8,1.135007665,1.850767945,0.7157602798
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,9,1.07983627,1.832731721,0.7528954509
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,10,1.0112442,1.825874853,0.8146306531
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,11,0.9602864411,1.769831132,0.8095446907
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,12,0.9030169886,1.770995273,0.867978284
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,13,0.8622131518,1.808415783,0.9462026307
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,14,0.8089196786,1.780697598,0.9717779196
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,15,0.7666792973,1.808211477,1.04153218
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,16,0.6955272091,1.837056107,1.141528898
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg01,gaussian_30p0_label_shuffle_0p2_beta05_lg01,0.5,0.1,17,0.6723573513,1.812972285,1.140614934
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,1,2.179790897,2.452106628,0.2723157304
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,2,1.867088018,2.193981968,0.3268939502
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,3,1.711061871,2.129300721,0.4182388496
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,4,1.591312347,1.991229923,0.3999175761
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,5,1.470474268,1.891975508,0.4215012396
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,6,1.379428335,1.903600341,0.5241720061
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,7,1.308344526,1.848588705,0.5402441787
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta045_lg015,gaussian_30p0_label_shuffle_0p2_beta045_lg015,0.45,0.15,8,1.23335315,1.834848658,0.6014955082
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,1,1.906044338,2.386737446,0.4806931075
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,2,1.624122183,2.167450134,0.5433279515
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,3,1.482148389,2.123128377,0.6409799887
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,4,1.380770302,1.976454679,0.5956843774
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,5,1.272296962,1.900827844,0.6285308827
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,6,1.184689471,1.873501122,0.6888116513
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,7,1.12773834,1.847756479,0.7200181391
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,8,1.056088936,1.781557796,0.7254688601
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,9,1.007060236,1.826960539,0.819900303
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,10,0.9371027214,1.803322013,0.8662192919
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,11,0.8842729111,1.797939245,0.9136663343
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,12,0.8303980892,1.74306541,0.9126673211
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,13,0.7926242195,1.748800829,0.9561766096
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta055_lg015,gaussian_30p0_label_shuffle_0p2_beta055_lg015,0.55,0.15,14,0.7447539818,1.737450862,0.9926968805
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,1,2.101518226,2.368659755,0.2671415285
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,2,1.78144366,2.166091963,0.384648303
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,3,1.623526195,2.100508854,0.476982659
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,4,1.505698554,1.942715478,0.4370169238
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,5,1.383558216,1.90049269,0.5169344741
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,6,1.295537892,1.914500832,0.6189629402
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,7,1.225809318,1.82672605,0.6009167324
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta05_lg02,gaussian_30p0_label_shuffle_0p2_beta05_lg02,0.5,0.2,8,1.147484983,1.823979057,0.6764940739
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,1,1.773843272,2.3774517,0.603608428
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,2,1.500528381,2.13313804,0.6326096591
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,3,1.36904271,2.085438631,0.7163959207
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,4,1.27511597,1.952348778,0.6772328074
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,5,1.172764447,1.898874561,0.7261101143
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,6,1.102028659,1.848449849,0.7464211897
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,7,1.038736842,1.829239272,0.7905024297
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta06_lg015,gaussian_30p0_label_shuffle_0p2_beta06_lg015,0.6,0.15,8,0.9778133898,1.804623912,0.8268105219
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,1,1.28490653,2.361805619,1.07689909
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,2,1.070070472,2.132501501,1.062431028
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,3,0.9688915991,2.055092429,1.08620083
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,4,0.895330102,1.939431594,1.044101492
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,5,0.8196503877,1.892658157,1.073007769
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,6,0.7633585546,1.854849881,1.091491327
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,7,0.7228544028,1.83335371,1.110499307
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_beta08_lg015,gaussian_30p0_label_shuffle_0p2_beta08_lg015,0.8,0.15,8,0.6783986465,1.81559701,1.137198364
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,0.7,0.15,1,1.515256704,2.354437714,0.8391810101
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,0.7,0.15,2,1.276779371,2.139447147,0.8626677757
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,0.7,0.15,3,1.159015469,2.058494776,0.8994793074
42,ggcl,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,hybrid_noise/gaussian_label_shuffle/gaussian_hybrid_ablation/gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,gaussian_30p0_label_shuffle_0p2_compromise_beta07_lg015,0.7,0.15,4,1.072897637,1.931252643,0.8583550057
