family,dataset,train_rel,noise_setting,run_name,run_leaf,beta,lambda_gold,epoch,n,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,loss_gap_mean,loss_gap_std
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta05_lg01,blur_3p0_beta05_lg01,0.5,0.1,7,2,0.5501448597,0.01096167793,1.208990342,0.1554445063,0.6588454819,0.1444828284
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta05_lg01,blur_3p0_beta05_lg01,0.5,0.1,8,1,0.5136345574,,1.124299505,,0.6106649481,
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,1,3,0.5784939265,0.02351399624,1.228974812,0.1196537909,0.6504808855,0.09700430142
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,2,3,0.4850462293,0.01878819136,1.147242381,0.07000412671,0.6621961522,0.06886944554
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,3,3,0.4478976336,0.01338797602,1.343721213,0.1872713204,0.8958235795,0.1835306572
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,4,3,0.4237133124,0.01174025505,1.276976484,0.1467313053,0.8532631716,0.1584487845
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,5,2,0.4041672696,0.005596391458,1.267364036,0.08078767241,0.8631967662,0.08638406444
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,6,1,0.3878957299,,1.197365183,,0.8094694536,
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta085_lg01,blur_3p0_beta085_lg01,0.85,0.1,7,1,0.3567401913,,1.483876589,,1.127136398,
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,1,3,0.5281024935,0.0195287197,1.22351152,0.09859493379,0.695409026,0.08075832524
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,2,3,0.4415331503,0.01820494731,1.121618377,0.01075281316,0.6800852269,0.02174010002
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,3,3,0.4093321784,0.008729948843,1.413939577,0.1593144353,1.004607398,0.1591030416
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,4,3,0.3874584929,0.008639192876,1.324051139,0.149123917,0.9365926459,0.1576768436
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,5,3,0.3599092818,0.009138632008,1.164220684,0.09166426969,0.8043114023,0.08627106392
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,6,2,0.3412375761,0.01539336546,1.285116623,0.1400467944,0.9438790466,0.1554401588
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,7,2,0.3222975643,0.006757478258,1.472110912,0.106075078,1.149813348,0.09931759936
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg0075,blur_3p0_beta09_lg0075,0.9,0.075,8,2,0.3090857874,0.01382607685,1.366420849,0.3139424036,1.057335061,0.3001163267
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,1,3,0.5424005349,0.02316688074,1.256966029,0.1440696343,0.7145654943,0.1229883152
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,2,3,0.4526397717,0.02029136761,1.126710403,0.05224282152,0.6740706307,0.06771564973
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,3,3,0.4164032512,0.01212537015,1.335482526,0.0627320952,0.919079275,0.05727020675
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,4,3,0.3942359706,0.00934317872,1.257036915,0.211934384,0.8628009436,0.2202300904
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,5,3,0.3675700175,0.01263406614,1.241245307,0.1110247889,0.8736752891,0.1104502918
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,6,2,0.3466665025,0.02116521839,1.324168801,0.1341310853,0.9775022985,0.1552963038
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,7,2,0.3301788031,0.004354710112,1.574837788,0.2238010032,1.244658985,0.2194462932
ggcl,STL,feature_noise/blur_3p0,blur_3p0,feature_noise/blur/blur_ablations/blur_3p0_beta09_lg01,blur_3p0_beta09_lg01,0.9,0.1,8,1,0.3082673687,,1.245515333,,0.9372479643,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,1,3,0.5143291423,0.01977158653,1.249706894,0.2620322373,0.7353777516,0.2436332495
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,10,3,0.2105787902,0.0133739028,0.9084743943,0.1208537489,0.6978956041,0.1243030824
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,11,3,0.1932083897,0.01402087259,0.8291157665,0.03988143486,0.6359073768,0.03461959667
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,12,3,0.177465578,0.01142126547,0.904635551,0.1043391517,0.727169973,0.1109473549
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,13,2,0.1690396957,0.007107392311,0.843196663,0.006270100666,0.6741569673,0.000837291645
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,14,2,0.1554073314,0.003458788779,0.8863420558,0.1228472404,0.7309347243,0.1193884516
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,15,2,0.1423737772,0.000239592809,0.9345532841,0.07634733139,0.792179507,0.07610773851
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,16,1,0.1343104573,,0.8690436235,,0.7347331662,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,2,3,0.4028259927,0.01409620143,0.9715670519,0.0370930005,0.5687410593,0.02543767677
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,3,3,0.3571349099,0.00566484046,1.075993317,0.1994629229,0.7188584073,0.1980185537
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,4,3,0.32795713,0.01325230261,0.9819145501,0.04098536254,0.6539574201,0.05419772103
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,5,3,0.2986898222,0.005746412802,0.9359909808,0.03779514362,0.6373011586,0.0406190984
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,6,3,0.2839707878,0.0104109597,0.9030119411,0.03424826012,0.6190411533,0.03433067265
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,7,3,0.2609967856,0.0009229449898,0.9132082208,0.02657077942,0.6522114352,0.02728627141
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,8,3,0.2407750262,0.006250203762,0.9520383548,0.02424413606,0.7112633285,0.01880084552
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_0p75_method_beta09_lg01,brightness_0p75_method_beta09_lg01,0.9,0.1,9,3,0.2206306539,0.006811225789,0.8373347275,0.02742038275,0.6167040736,0.0316467124
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,1,3,1.025411534,0.04997511217,1.167027737,0.1412051489,0.1416162027,0.1244705356
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,10,3,0.4470253044,0.01993866792,0.8903033255,0.1006893545,0.4432780211,0.1000040271
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,11,2,0.3891078743,0.01601810243,0.8935535343,0.07456799765,0.5044456601,0.09058610008
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,12,2,0.36463112,0.006849978856,0.8483358524,0.08476353331,0.4837047324,0.09161351216
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,13,1,0.3465521535,,0.8637297117,,0.5171775581,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,14,1,0.3224484507,,0.8688519729,,0.5464035222,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,15,1,0.303465067,,0.8694206784,,0.5659556115,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,2,3,0.8453106088,0.03498308289,0.9572708129,0.04326048935,0.1119602042,0.01387422485
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,3,3,0.7688089029,0.01661215456,1.038982401,0.1880206279,0.2701734986,0.187025417
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,4,3,0.7047621544,0.03103363012,0.9531171243,0.07875520615,0.24835497,0.1096069479
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,5,3,0.6486791396,0.01882520176,0.9886631502,0.0204859027,0.3399840106,0.03837688865
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,6,3,0.6079348575,0.02807553538,0.8630113019,0.01610662042,0.2550764443,0.04175575548
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,7,3,0.5600962375,0.00943201368,0.9069194926,0.05184220873,0.3468232551,0.06123605889
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,8,3,0.517438353,0.02356374483,0.9053541742,0.06600246105,0.3879158212,0.04439504032
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta02_lg01,brightness_0p75_beta02_lg01,0.2,0.1,9,3,0.4780645469,0.02201355575,0.8414061901,0.02835510328,0.363341643,0.01934245241
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,1,3,0.8088051661,0.03883740604,1.162306625,0.2175068087,0.3535014588,0.1840405449
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,10,3,0.3433529804,0.01392235624,0.8654216998,0.1513352448,0.5220687196,0.1516755547
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,11,3,0.3120189392,0.02892810087,0.8965194075,0.04239324852,0.5845004684,0.02417969132
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,12,3,0.2937074061,0.01919305253,0.8722944023,0.07336688894,0.5785869962,0.08458782615
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,13,2,0.2715453904,0.009257151995,0.8390714223,0.03316917462,0.5675260319,0.02391202262
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,14,1,0.2573734561,,0.9437838169,,0.6864103609,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,15,1,0.2420506428,,0.8979550838,,0.6559044411,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,16,1,0.2307641293,,0.8903146276,,0.6595504983,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,17,1,0.2123087319,,0.9030201033,,0.6907113714,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,18,1,0.1932054205,,0.9234088799,,0.7302034593,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,19,1,0.1708189758,,0.8735329404,,0.7027139647,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,2,3,0.6566332867,0.03039101984,0.9481207072,0.02931867821,0.2914874205,0.004147328654
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,3,3,0.5938503461,0.01260152563,0.9917550097,0.1161035461,0.3979046637,0.1180914097
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,4,3,0.5424637084,0.0203976932,0.9507707482,0.05587985832,0.4083070398,0.07045524314
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,5,3,0.501001448,0.01360016475,0.9416272747,0.03117647532,0.4406258267,0.03248398934
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,6,3,0.471737944,0.02109545273,0.8479899419,0.01981133271,0.3762519978,0.00480599322
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,7,3,0.4317248379,0.008193407878,0.9186463792,0.03535461226,0.4869215414,0.03272341164
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,8,3,0.400636375,0.01767480508,0.904121005,0.05203767759,0.5034846301,0.04981289201
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta05_lg01,brightness_0p75_beta05_lg01,0.5,0.1,9,3,0.3683004507,0.01742654877,0.8366145742,0.03849362391,0.4683141235,0.0463306916
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,1,3,0.5491838792,0.02116550191,1.232790528,0.3013049557,0.6836066485,0.2813304561
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,10,2,0.229629454,0.02206963271,0.8273621033,0.01278095295,0.5977326492,0.03485058573
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,11,2,0.1979767345,0.01076130049,0.8175824067,0.03095213387,0.6196056723,0.04171343436
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,12,2,0.1886778103,0.006805676707,0.9003774062,0.04921609611,0.7116995959,0.05602177281
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,13,1,0.1780838053,,0.8315479838,,0.6534641785,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,14,1,0.1680672723,,0.790669766,,0.6226024937,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,2,3,0.4312954097,0.01703493223,0.961542596,0.05225904535,0.5302471864,0.03844456805
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,3,3,0.3827677748,0.006518034194,1.052276206,0.2181862163,0.6695084312,0.2141631599
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,4,3,0.3550131639,0.01324703439,0.9447865809,0.04854485893,0.5897734169,0.06110199652
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,5,3,0.3245855798,0.007797525734,0.9225245857,0.02832593955,0.5979390059,0.03601487047
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,6,3,0.3048231661,0.01096800425,0.9106453993,0.05914750083,0.6058222331,0.06671660398
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,7,3,0.281857724,0.005972247768,0.8935966152,0.04445846788,0.6117388911,0.04644306067
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,8,3,0.2610018496,0.01135010882,0.897719137,0.05567663392,0.6367172873,0.04583003955
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta085_lg01,brightness_0p75_beta085_lg01,0.85,0.1,9,3,0.236380773,0.0125046708,0.8468170023,0.02796873771,0.6104362293,0.01571258551
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,1,3,0.5015498514,0.0180979103,1.197495092,0.2556154457,0.6959452405,0.2381906077
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,10,3,0.2077645095,0.01385556905,0.95392953,0.1671699657,0.7461650203,0.1734429554
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,11,3,0.189027591,0.01319539354,0.8809683974,0.03464730447,0.6919408064,0.02622039121
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,12,3,0.1810369932,0.00969954498,0.8854566265,0.06846703324,0.7044196332,0.07524188168
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,13,2,0.1654469466,0.00561283558,0.8314484435,0.02395566518,0.6660014969,0.02956850076
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,14,2,0.1557450611,0.002721662486,0.8743148496,0.08936276017,0.7185697885,0.08664109768
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,15,2,0.1459865915,0.001542057337,0.9311598179,0.05107673277,0.7851732264,0.0526187901
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,16,1,0.1449874295,,0.8896222595,,0.74463483,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,17,1,0.1239113836,,0.9065370857,,0.782625702,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,18,1,0.1181667305,,0.9942998743,,0.8761331438,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,19,1,0.1084722519,,0.8737283731,,0.7652561211,
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,2,3,0.3917328504,0.01783791767,0.9875387955,0.06615261537,0.595805945,0.05225006491
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,3,3,0.3499650212,0.003279508709,1.075713274,0.2186930776,0.7257482529,0.2160394812
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,4,3,0.3217806438,0.01241069338,0.9501568366,0.03063478559,0.6283761928,0.04022177186
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,5,3,0.2918822348,0.005964737053,0.9464568771,0.03693686863,0.6545746423,0.04258922237
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,6,3,0.2785034619,0.01029798405,0.9160776467,0.01076382929,0.6375741848,0.01158180492
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,7,3,0.258173998,0.001409026744,0.9310656326,0.07101155171,0.6728916346,0.07192534794
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,8,3,0.2389088255,0.00561496909,0.9162063155,0.05851231101,0.67729749,0.05651680443
ggcl,STL,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablation/brightness_0p75_beta09_lg0075,brightness_0p75_beta09_lg0075,0.9,0.075,9,3,0.2186840188,0.0122229758,0.8757343572,0.02354763953,0.6570503383,0.02948759037
